zone,temp,light,presure,humidity,gravityX,gravityY,gravityZ,magX,magY,magZ,gravityMagnitude,magMagnitude,magEarthY,magEarthZ,latitude,longitude,rss0,rss1,rss2,rss3,rss4,rss5,rss6,rss7,rss8,rss9
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.033154,47.253311,23.887558,-40.770821,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.909698,47.253304,23.144222,-41.197327,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.909698,47.325428,23.643215,-40.996281,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.112264,47.325432,23.282606,-41.202148,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.112264,47.386978,23.591999,-41.096756,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.184037,47.386978,22.718864,-41.585804,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.184037,47.612526,22.98069,-41.699406,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.925665,47.612518,23.297367,-41.523308,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.925665,47.719818,23.35293,-41.615162,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.933873,47.719818,23.243916,-41.676147,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.933873,47.796337,23.563381,-41.584335,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.14913,47.796341,23.784426,-41.458305,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.14913,47.73481,24.885448,-40.734833,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.981153,47.73481,24.572775,-40.92421,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.981153,47.806999,24.620996,-40.979454,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.611421,47.807003,25.5868,-40.383472,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.611421,47.414856,25.528738,-39.95562,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.519519,47.414845,24.072582,-40.849461,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.519519,46.703915,23.977562,-40.079071,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.785322,46.703903,23.614202,-40.294224,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.785322,46.26432,23.599018,-39.792885,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.499959,46.26432,23.505629,-39.848122,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.499959,45.618317,23.59034,-39.045189,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.002171,45.618317,23.995777,-38.79734,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.002171,44.864292,24.06284,-37.865349,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.894305,44.864288,24.552099,-37.549953,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.894305,43.690845,23.589975,-36.775036,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.142447,43.690853,23.022512,-37.132931,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.142447,42.471855,23.24682,-35.544956,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.240253,42.471855,23.238884,-35.550144,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.240253,41.141891,23.333607,-33.885071,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.534639,41.141899,24.247501,-33.237244,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.534639,39.86824,23.523735,-32.188671,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.567409,39.86824,23.530657,-32.183609,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.567409,38.807266,23.16326,-31.136265,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.54423,38.807262,22.62434,-31.530031,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.54423,38.233391,22.625999,-30.819742,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.514318,38.233395,20.664602,-32.167789,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.514318,38.673347,20.630508,-32.711006,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.459465,38.673351,21.019997,-32.462097,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.459465,39.460022,20.495584,-33.719795,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.48949,39.460022,20.424267,-33.763039,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.48949,40.672646,21.09988,-34.771526,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.769182,40.672646,21.743023,-34.373028,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.769182,41.776978,22.464737,-35.222885,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.665722,41.776985,22.456861,-35.227909,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.665722,42.987392,22.680397,-36.517326,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.523139,42.987392,22.156952,-36.83728,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.523139,44.144051,22.524025,-37.965317,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.799844,44.144039,21.774805,-38.399929,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.799844,45.078274,23.055273,-38.736351,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.347569,45.078285,22.864473,-38.849285,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.347569,45.763401,23.061827,-39.527725,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.180637,45.763401,23.009825,-39.558014,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.180637,46.462509,22.870302,-40.443966,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.382601,46.462513,22.765989,-40.502773,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.382601,47.026928,22.810827,-41.124172,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.270497,47.026932,24.886993,-39.901997,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.270497,47.275383,24.977674,-40.138226,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.142727,47.275368,25.829617,-39.595348,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.142727,47.525475,26.428495,-39.499443,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.022676,47.525482,25.791672,-39.918182,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.022676,47.760296,25.710829,-40.249214,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.216842,47.7603,24.819683,-40.804775,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.216842,47.86187,24.345587,-41.207417,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.973233,47.861874,24.305702,-41.230957,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.973233,48.027023,23.670982,-41.788506,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.966015,48.027031,24.952593,-41.036121,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.966015,48.270149,24.626297,-41.515686,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,7.022956,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.898283,48.270149,25.963783,-40.692612,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.767217,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.898283,48.270149,25.963783,-40.692612,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.767217,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.898283,48.351601,25.68388,-40.966026,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.767217,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.95078,48.351589,25.683523,-40.966244,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.95078,48.351589,25.683523,-40.966244,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.95078,48.198318,25.00152,-41.206825,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.105857,48.198318,25.485687,-40.909142,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.105857,48.320854,24.994358,-41.354404,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.21559,48.320854,24.939711,-41.387383,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.21559,48.368122,24.519886,-41.692326,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.991104,48.36813,24.715357,-41.576752,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.991104,48.430408,24.498556,-41.777084,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.888567,48.430405,24.234694,-41.930698,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.888567,48.367821,23.939878,-42.027699,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,5.075413,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.153034,48.367802,23.957857,-42.017445,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,4.30656,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.153034,48.367802,23.957857,-42.017445,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,4.30656,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.153034,48.393814,23.781063,-42.147629,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,4.30656,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.277679,48.393829,23.899355,-42.080669,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,3.22992,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.277679,48.393829,23.899355,-42.080669,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,3.22992,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.277679,48.079407,23.714594,-41.823997,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,3.22992,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.051698,48.079399,23.43169,-41.983147,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,3.22992,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.051698,47.795235,23.460381,-41.641262,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,3.22992,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.176538,47.795223,22.750561,-42.033272,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.176538,47.795223,22.750561,-42.033272,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.176538,47.534359,22.929399,-41.638416,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.278621,47.534355,22.009661,-42.131817,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.278621,47.29987,22.153208,-41.791302,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.935163,47.299866,22.249849,-41.739929,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.935163,47.07444,22.318041,-41.447659,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.877262,47.074448,21.17901,-42.041092,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.877262,47.060089,21.510593,-41.856258,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.91082,47.060089,19.744949,-42.717548,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.91082,46.939499,19.798613,-42.559746,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.988113,46.939507,19.51775,-42.689281,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,9.988113,46.965305,19.691553,-42.63781,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.139675,46.965309,19.530743,-42.711712,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.139675,47.316013,20.207468,-42.783905,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.351381,47.316002,20.826509,-42.486004,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.351381,47.391315,21.407452,-42.280708,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.449679,47.391319,20.055489,-42.938496,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.449679,47.461411,21.049776,-42.538136,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.21631,47.461411,19.696487,-43.181412,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.21631,47.646698,21.100914,-42.719543,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.157912,47.646694,19.62133,-43.419018,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.157912,47.786922,20.512859,-43.160313,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.394931,47.786926,21.348013,-42.753387,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.394931,47.681046,21.347855,-42.635094,46.953447,7.440072,-69,-64,-66,-52,-53,-71,-62,-88,-80,-90
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.394222,47.681046,24.163427,-41.104874,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.394222,47.648834,24.183704,-41.055576,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.320606,47.648846,25.722755,-40.109253,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.320606,47.421257,25.365026,-40.067333,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.259603,47.421249,25.637596,-39.893471,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.259603,47.188889,25.320108,-39.820644,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.300886,47.188896,26.156487,-39.276329,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.300886,46.872345,26.064186,-38.957348,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.521398,46.872345,26.304974,-38.79517,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.521398,46.631851,26.502846,-38.368332,46.953447,7.440072,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.210061,46.631855,24.787806,-39.498032,46.953476,7.439884,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.210061,46.50259,25.390305,-38.959255,46.953476,7.439884,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
2,0,2.92244,0,0,-0.069175,2.639699,9.840612,16.566139,-33.209763,-29.826324,10.006125,46.502598,23.372978,-40.201931,46.953476,7.439884,-79,-66,-52,-57,-76,-82,-70,-88,-82,-82
