1	-71.0	-59.0	-45.0	-65.0	-82.0	-69.0	-75.0	-78.0	19.0	-36.0
1	-74.0	-57.0	-40.0	-64.0	-82.0	-68.0	-77.0	-85.0	20.0	-35.0
1	-74.0	-56.0	-45.0	-65.0	-82.0	-70.0	-77.0	-84.0	19.0	-33.0
1	-74.0	-53.0	-42.0	-62.0	-81.0	-67.0	-79.0	-81.0	19.0	-34.0
1	-68.0	-55.0	-42.0	-62.0	-79.0	-66.0	-79.0	-82.0	20.0	-34.0
1	-78.0	-50.0	-50.0	-69.0	-79.0	-64.0	-79.0	-82.0	21.0	-34.0
1	-71.0	-52.0	-39.0	-76.0	-79.0	-74.0	-76.0	-86.0	22.0	-34.0
1	-71.0	-46.0	-39.0	-72.0	-78.0	-74.0	-76.0	-86.0	22.0	-34.0
1	-68.0	-50.0	-39.0	-68.0	-79.0	-72.0	-76.0	-83.0	22.0	-35.0
1	-68.0	-51.0	-40.0	-70.0	-79.0	-71.0	-76.0	-80.0	23.0	-35.0
1	-70.0	-57.0	-42.0	-69.0	-79.0	-71.0	-84.0	-83.0	22.0	-34.0
1	-66.0	-50.0	-40.0	-74.0	-80.0	-67.0	-80.0	-78.0	23.0	-34.0
1	-71.0	-50.0	-46.0	-69.0	-81.0	-72.0	-80.0	-85.0	23.0	-34.0
1	-68.0	-51.0	-44.0	-71.0	-76.0	-72.0	-82.0	-86.0	23.0	-34.0
1	-68.0	-47.0	-49.0	-71.0	-80.0	-74.0	-81.0	-83.0	23.0	-34.0
1	-68.0	-49.0	-43.0	-69.0	-80.0	-73.0	-82.0	-82.0	24.0	-33.0
1	-66.0	-47.0	-43.0	-61.0	-79.0	-72.0	-81.0	-79.0	23.0	-33.0
1	-68.0	-46.0	-40.0	-75.0	-79.0	-68.0	-78.0	-79.0	22.0	-30.0
1	-69.0	-43.0	-44.0	-64.0	-81.0	-64.0	-78.0	-83.0	18.0	-32.0
1	-74.0	-50.0	-41.0	-64.0	-81.0	-68.0	-75.0	-87.0	20.0	-34.0
1	-70.0	-54.0	-44.0	-65.0	-77.0	-65.0	-76.0	-84.0	19.0	-34.0
1	-67.0	-52.0	-40.0	-65.0	-77.0	-68.0	-80.0	-86.0	19.0	-35.0
1	-74.0	-63.0	-44.0	-72.0	-77.0	-69.0	-81.0	-86.0	19.0	-35.0
1	-68.0	-52.0	-37.0	-68.0	-77.0	-67.0	-75.0	-85.0	20.0	-35.0
1	-67.0	-49.0	-44.0	-64.0	-80.0	-77.0	-76.0	-83.0	20.0	-35.0
1	-70.0	-50.0	-45.0	-64.0	-80.0	-71.0	-79.0	-87.0	22.0	-34.0
1	-72.0	-53.0	-41.0	-70.0	-80.0	-73.0	-79.0	-87.0	22.0	-34.0
1	-63.0	-51.0	-45.0	-68.0	-76.0	-71.0	-79.0	-88.0	23.0	-33.0
1	-70.0	-54.0	-35.0	-68.0	-81.0	-70.0	-78.0	-88.0	23.0	-34.0
1	-71.0	-56.0	-37.0	-68.0	-80.0	-73.0	-78.0	-83.0	23.0	-34.0
1	-73.0	-50.0	-40.0	-68.0	-80.0	-71.0	-82.0	-86.0	22.0	-33.0
1	-74.0	-56.0	-38.0	-62.0	-79.0	-75.0	-82.0	-86.0	23.0	-34.0
1	-71.0	-66.0	-32.0	-65.0	-84.0	-65.0	-82.0	-85.0	22.0	-33.0
1	-71.0	-55.0	-34.0	-60.0	-82.0	-73.0	-75.0	-85.0	22.0	-34.0
1	-75.0	-57.0	-39.0	-69.0	-82.0	-71.0	-83.0	-84.0	23.0	-33.0
1	-69.0	-62.0	-38.0	-66.0	-78.0	-72.0	-79.0	-86.0	23.0	-33.0
1	-74.0	-56.0	-33.0	-65.0	-78.0	-71.0	-77.0	-86.0	22.0	-33.0
1	-77.0	-53.0	-38.0	-62.0	-79.0	-69.0	-76.0	-83.0	21.0	-34.0
1	-73.0	-54.0	-35.0	-69.0	-79.0	-71.0	-78.0	-86.0	21.0	-34.0
1	-76.0	-51.0	-38.0	-69.0	-79.0	-74.0	-81.0	-85.0	22.0	-33.0
1	-68.0	-50.0	-38.0	-70.0	-79.0	-71.0	-80.0	-86.0	23.0	-34.0
1	-70.0	-56.0	-41.0	-60.0	-78.0	-71.0	-82.0	-87.0	25.0	-33.0
1	-73.0	-56.0	-46.0	-64.0	-74.0	-72.0	-82.0	-87.0	25.0	-33.0
1	-70.0	-55.0	-41.0	-60.0	-81.0	-72.0	-81.0	-84.0	25.0	-34.0
1	-67.0	-59.0	-38.0	-62.0	-81.0	-67.0	-82.0	-85.0	25.0	-33.0
1	-62.0	-62.0	-42.0	-59.0	-76.0	-69.0	-81.0	-85.0	25.0	-33.0
1	-64.0	-62.0	-43.0	-56.0	-76.0	-75.0	-79.0	-84.0	26.0	-33.0
1	-64.0	-61.0	-44.0	-58.0	-75.0	-75.0	-78.0	-82.0	25.0	-32.0
1	-63.0	-55.0	-38.0	-61.0	-78.0	-71.0	-81.0	-83.0	25.0	-33.0
1	-68.0	-56.0	-39.0	-59.0	-84.0	-69.0	-83.0	-83.0	25.0	-33.0
1	-69.0	-58.0	-38.0	-61.0	-83.0	-69.0	-80.0	-85.0	25.0	-33.0
1	-65.0	-58.0	-38.0	-60.0	-83.0	-68.0	-82.0	-85.0	25.0	-33.0
1	-65.0	-55.0	-38.0	-59.0	-83.0	-67.0	-83.0	-88.0	25.0	-33.0
1	-65.0	-50.0	-42.0	-60.0	-78.0	-65.0	-83.0	-86.0	25.0	-32.0
1	-64.0	-50.0	-48.0	-66.0	-82.0	-68.0	-78.0	-88.0	26.0	-33.0
1	-69.0	-53.0	-43.0	-58.0	-84.0	-70.0	-80.0	-88.0	25.0	-33.0
1	-69.0	-51.0	-46.0	-64.0	-78.0	-68.0	-75.0	-88.0	25.0	-33.0
1	-69.0	-42.0	-47.0	-66.0	-78.0	-67.0	-76.0	-88.0	24.0	-34.0
1	-71.0	-47.0	-48.0	-65.0	-75.0	-67.0	-81.0	-79.0	24.0	-33.0
1	-70.0	-49.0	-49.0	-65.0	-73.0	-68.0	-76.0	-77.0	24.0	-34.0
1	-70.0	-48.0	-52.0	-65.0	-73.0	-68.0	-75.0	-79.0	23.0	-34.0
1	-69.0	-47.0	-52.0	-65.0	-72.0	-67.0	-74.0	-79.0	23.0	-34.0
1	-68.0	-49.0	-50.0	-65.0	-73.0	-68.0	-74.0	-79.0	23.0	-33.0
1	-69.0	-49.0	-48.0	-65.0	-72.0	-61.0	-74.0	-79.0	24.0	-34.0
1	-70.0	-50.0	-49.0	-65.0	-73.0	-67.0	-74.0	-79.0	23.0	-33.0
1	-68.0	-48.0	-48.0	-65.0	-72.0	-67.0	-74.0	-79.0	24.0	-34.0
1	-72.0	-48.0	-47.0	-65.0	-73.0	-67.0	-73.0	-80.0	24.0	-34.0
1	-68.0	-49.0	-48.0	-66.0	-73.0	-68.0	-74.0	-80.0	23.0	-34.0
1	-67.0	-48.0	-50.0	-65.0	-73.0	-67.0	-75.0	-78.0	24.0	-34.0
1	-69.0	-46.0	-47.0	-63.0	-73.0	-67.0	-74.0	-78.0	24.0	-33.0
1	-65.0	-46.0	-44.0	-63.0	-77.0	-66.0	-79.0	-83.0	24.0	-33.0
1	-68.0	-47.0	-45.0	-69.0	-81.0	-64.0	-79.0	-85.0	24.0	-33.0
1	-68.0	-53.0	-44.0	-64.0	-75.0	-70.0	-79.0	-83.0	23.0	-34.0
1	-65.0	-51.0	-45.0	-69.0	-78.0	-72.0	-80.0	-82.0	25.0	-34.0
1	-69.0	-51.0	-41.0	-64.0	-78.0	-72.0	-79.0	-86.0	23.0	-34.0
1	-68.0	-55.0	-43.0	-66.0	-76.0	-74.0	-79.0	-84.0	23.0	-34.0
1	-69.0	-55.0	-46.0	-65.0	-76.0	-73.0	-80.0	-85.0	23.0	-35.0
1	-67.0	-52.0	-48.0	-73.0	-77.0	-75.0	-78.0	-84.0	22.0	-34.0
1	-72.0	-49.0	-39.0	-61.0	-77.0	-74.0	-77.0	-83.0	23.0	-34.0
1	-65.0	-47.0	-40.0	-67.0	-79.0	-64.0	-81.0	-83.0	21.0	-33.0
1	-67.0	-55.0	-41.0	-62.0	-83.0	-72.0	-74.0	-84.0	22.0	-30.0
1	-65.0	-46.0	-39.0	-62.0	-85.0	-70.0	-74.0	-84.0	20.0	-30.0
1	-68.0	-47.0	-51.0	-64.0	-85.0	-68.0	-80.0	-88.0	18.0	-31.0
1	-68.0	-57.0	-37.0	-70.0	-85.0	-65.0	-77.0	-87.0	18.0	-33.0
1	-72.0	-59.0	-48.0	-64.0	-85.0	-66.0	-76.0	-87.0	18.0	-35.0
1	-72.0	-57.0	-47.0	-68.0	-78.0	-68.0	-74.0	-86.0	19.0	-35.0
1	-76.0	-51.0	-39.0	-67.0	-85.0	-68.0	-79.0	-85.0	19.0	-35.0
1	-71.0	-52.0	-45.0	-70.0	-79.0	-62.0	-75.0	-88.0	19.0	-35.0
1	-75.0	-54.0	-48.0	-62.0	-79.0	-72.0	-76.0	-85.0	20.0	-35.0
1	-73.0	-57.0	-42.0	-62.0	-78.0	-68.0	-73.0	-80.0	21.0	-34.0
1	-69.0	-53.0	-38.0	-64.0	-82.0	-65.0	-80.0	-83.0	20.0	-35.0
1	-69.0	-53.0	-43.0	-64.0	-77.0	-69.0	-80.0	-88.0	22.0	-34.0
1	-72.0	-54.0	-43.0	-61.0	-77.0	-70.0	-77.0	-86.0	21.0	-34.0
1	-73.0	-56.0	-44.0	-68.0	-77.0	-68.0	-78.0	-84.0	21.0	-33.0
1	-69.0	-54.0	-36.0	-64.0	-73.0	-69.0	-75.0	-83.0	22.0	-32.0
1	-74.0	-55.0	-37.0	-64.0	-73.0	-73.0	-73.0	-83.0	22.0	-32.0
1	-69.0	-52.0	-40.0	-69.0	-76.0	-73.0	-74.0	-85.0	22.0	-33.0
1	-70.0	-52.0	-41.0	-69.0	-74.0	-73.0	-75.0	-85.0	22.0	-32.0
1	-69.0	-52.0	-35.0	-69.0	-75.0	-72.0	-75.0	-84.0	21.0	-32.0
1	-76.0	-52.0	-40.0	-69.0	-79.0	-73.0	-74.0	-84.0	21.0	-32.0
1	-74.0	-52.0	-39.0	-70.0	-82.0	-73.0	-79.0	-84.0	20.0	-33.0
1	-77.0	-50.0	-45.0	-68.0	-85.0	-73.0	-81.0	-85.0	20.0	-35.0
1	-70.0	-55.0	-37.0	-68.0	-85.0	-72.0	-80.0	-85.0	20.0	-35.0
1	-71.0	-51.0	-36.0	-70.0	-79.0	-72.0	-80.0	-86.0	21.0	-34.0
1	-69.0	-50.0	-45.0	-68.0	-80.0	-75.0	-81.0	-81.0	24.0	-31.0
1	-64.0	-49.0	-43.0	-66.0	-80.0	-71.0	-76.0	-85.0	27.0	-29.0
1	-67.0	-48.0	-43.0	-64.0	-79.0	-75.0	-81.0	-85.0	27.0	-32.0
1	-73.0	-55.0	-48.0	-71.0	-81.0	-75.0	-86.0	-86.0	27.0	-31.0
1	-66.0	-53.0	-48.0	-67.0	-76.0	-72.0	-80.0	-80.0	28.0	-31.0
1	-65.0	-55.0	-44.0	-73.0	-79.0	-69.0	-79.0	-83.0	29.0	-30.0
1	-74.0	-45.0	-45.0	-69.0	-82.0	-67.0	-79.0	-83.0	27.0	-30.0
1	-67.0	-50.0	-39.0	-66.0	-79.0	-74.0	-77.0	-83.0	26.0	-31.0
1	-66.0	-54.0	-47.0	-65.0	-78.0	-71.0	-77.0	-85.0	25.0	-32.0
1	-65.0	-51.0	-47.0	-62.0	-76.0	-70.0	-77.0	-86.0	25.0	-33.0
1	-69.0	-51.0	-46.0	-65.0	-76.0	-68.0	-76.0	-83.0	24.0	-33.0
1	-66.0	-56.0	-45.0	-60.0	-77.0	-67.0	-77.0	-84.0	24.0	-31.0
1	-65.0	-46.0	-51.0	-71.0	-78.0	-71.0	-77.0	-81.0	23.0	-34.0
1	-65.0	-59.0	-46.0	-68.0	-74.0	-69.0	-78.0	-81.0	24.0	-34.0
1	-69.0	-53.0	-50.0	-62.0	-77.0	-68.0	-77.0	-77.0	24.0	-31.0
1	-68.0	-53.0	-62.0	-56.0	-78.0	-76.0	-80.0	-79.0	23.0	-31.0
1	-68.0	-51.0	-50.0	-60.0	-73.0	-70.0	-82.0	-79.0	23.0	-31.0
1	-69.0	-49.0	-51.0	-59.0	-74.0	-70.0	-82.0	-77.0	23.0	-31.0
1	-68.0	-49.0	-51.0	-59.0	-74.0	-70.0	-82.0	-79.0	23.0	-31.0
1	-66.0	-50.0	-52.0	-58.0	-75.0	-70.0	-79.0	-79.0	23.0	-31.0
1	-67.0	-51.0	-56.0	-57.0	-75.0	-70.0	-79.0	-80.0	23.0	-30.0
1	-66.0	-50.0	-55.0	-57.0	-76.0	-70.0	-79.0	-77.0	24.0	-31.0
1	-66.0	-50.0	-56.0	-57.0	-77.0	-70.0	-79.0	-79.0	24.0	-31.0
1	-65.0	-51.0	-55.0	-57.0	-77.0	-69.0	-79.0	-79.0	23.0	-31.0
1	-66.0	-51.0	-56.0	-57.0	-77.0	-69.0	-79.0	-79.0	23.0	-30.0
1	-72.0	-51.0	-49.0	-59.0	-73.0	-70.0	-79.0	-82.0	23.0	-31.0
1	-69.0	-50.0	-45.0	-59.0	-76.0	-73.0	-83.0	-84.0	22.0	-32.0
1	-67.0	-50.0	-40.0	-75.0	-79.0	-74.0	-78.0	-85.0	22.0	-32.0
1	-70.0	-52.0	-38.0	-62.0	-83.0	-71.0	-80.0	-81.0	21.0	-31.0
1	-65.0	-47.0	-41.0	-64.0	-79.0	-70.0	-75.0	-82.0	24.0	-29.0
1	-74.0	-56.0	-38.0	-69.0	-74.0	-73.0	-77.0	-82.0	24.0	-29.0
1	-69.0	-53.0	-42.0	-65.0	-81.0	-76.0	-81.0	-86.0	26.0	-29.0
1	-70.0	-56.0	-43.0	-71.0	-85.0	-74.0	-81.0	-82.0	27.0	-30.0
1	-78.0	-54.0	-42.0	-68.0	-85.0	-72.0	-83.0	-84.0	27.0	-30.0
1	-72.0	-54.0	-43.0	-69.0	-86.0	-72.0	-83.0	-74.0	28.0	-30.0
1	-76.0	-53.0	-43.0	-69.0	-86.0	-72.0	-81.0	-82.0	27.0	-30.0
1	-76.0	-53.0	-44.0	-68.0	-74.0	-72.0	-81.0	-82.0	28.0	-29.0
1	-77.0	-52.0	-44.0	-67.0	-85.0	-73.0	-82.0	-82.0	27.0	-30.0
1	-76.0	-50.0	-44.0	-67.0	-85.0	-73.0	-82.0	-82.0	28.0	-30.0
1	-78.0	-51.0	-44.0	-67.0	-85.0	-73.0	-82.0	-82.0	28.0	-30.0
1	-77.0	-52.0	-43.0	-68.0	-85.0	-72.0	-82.0	-87.0	28.0	-30.0
1	-76.0	-51.0	-43.0	-67.0	-85.0	-73.0	-82.0	-84.0	28.0	-30.0
1	-76.0	-55.0	-42.0	-67.0	-86.0	-72.0	-82.0	-83.0	28.0	-30.0
1	-69.0	-51.0	-37.0	-65.0	-81.0	-74.0	-82.0	-88.0	28.0	-29.0
1	-65.0	-50.0	-46.0	-69.0	-80.0	-69.0	-82.0	-85.0	29.0	-30.0
1	-67.0	-46.0	-48.0	-62.0	-79.0	-63.0	-80.0	-86.0	26.0	-30.0
1	-66.0	-44.0	-49.0	-68.0	-76.0	-67.0	-80.0	-85.0	24.0	-30.0
2	-55.0	-32.0	-50.0	-77.0	-73.0	-77.0	-85.0	-74.0	27.0	-34.0
2	-58.0	-34.0	-58.0	-77.0	-80.0	-79.0	-84.0	-79.0	26.0	-34.0
2	-56.0	-33.0	-51.0	-73.0	-80.0	-75.0	-86.0	-76.0	26.0	-33.0
2	-69.0	-37.0	-51.0	-73.0	-80.0	-76.0	-84.0	-82.0	25.0	-35.0
2	-66.0	-36.0	-50.0	-73.0	-71.0	-75.0	-83.0	-82.0	22.0	-35.0
2	-64.0	-49.0	-47.0	-74.0	-71.0	-77.0	-83.0	-79.0	23.0	-33.0
2	-69.0	-47.0	-53.0	-76.0	-77.0	-76.0	-81.0	-86.0	22.0	-33.0
2	-61.0	-52.0	-43.0	-71.0	-77.0	-82.0	-84.0	-77.0	23.0	-31.0
2	-61.0	-54.0	-44.0	-71.0	-73.0	-75.0	-81.0	-82.0	23.0	-31.0
2	-58.0	-44.0	-48.0	-71.0	-71.0	-75.0	-83.0	-86.0	24.0	-31.0
2	-60.0	-46.0	-47.0	-71.0	-76.0	-78.0	-83.0	-83.0	24.0	-31.0
2	-66.0	-45.0	-46.0	-73.0	-69.0	-76.0	-84.0	-82.0	22.0	-30.0
2	-62.0	-39.0	-50.0	-72.0	-69.0	-78.0	-84.0	-79.0	18.0	-30.0
2	-59.0	-36.0	-52.0	-72.0	-69.0	-79.0	-83.0	-85.0	21.0	-30.0
2	-62.0	-49.0	-46.0	-72.0	-69.0	-80.0	-82.0	-78.0	23.0	-30.0
2	-69.0	-44.0	-53.0	-69.0	-71.0	-84.0	-84.0	-76.0	24.0	-30.0
2	-66.0	-37.0	-52.0	-69.0	-70.0	-78.0	-84.0	-77.0	25.0	-31.0
2	-60.0	-37.0	-52.0	-79.0	-71.0	-79.0	-83.0	-79.0	24.0	-32.0
2	-57.0	-44.0	-48.0	-61.0	-71.0	-79.0	-83.0	-80.0	24.0	-32.0
2	-57.0	-37.0	-54.0	-65.0	-74.0	-75.0	-83.0	-74.0	24.0	-32.0
2	-64.0	-34.0	-57.0	-73.0	-74.0	-79.0	-83.0	-77.0	25.0	-34.0
2	-60.0	-29.0	-56.0	-69.0	-74.0	-75.0	-84.0	-77.0	26.0	-35.0
2	-58.0	-33.0	-55.0	-68.0	-77.0	-73.0	-84.0	-71.0	25.0	-35.0
2	-56.0	-28.0	-56.0	-68.0	-77.0	-72.0	-84.0	-81.0	27.0	-34.0
2	-59.0	-32.0	-61.0	-75.0	-71.0	-76.0	-84.0	-68.0	28.0	-34.0
2	-56.0	-35.0	-61.0	-75.0	-74.0	-75.0	-85.0	-82.0	28.0	-34.0
2	-59.0	-37.0	-52.0	-77.0	-73.0	-78.0	-85.0	-84.0	27.0	-34.0
2	-61.0	-35.0	-61.0	-68.0	-73.0	-74.0	-86.0	-77.0	27.0	-34.0
2	-60.0	-40.0	-52.0	-67.0	-79.0	-72.0	-86.0	-80.0	26.0	-34.0
2	-58.0	-46.0	-55.0	-67.0	-84.0	-71.0	-82.0	-75.0	23.0	-34.0
2	-67.0	-50.0	-56.0	-65.0	-74.0	-69.0	-82.0	-72.0	22.0	-36.0
2	-65.0	-46.0	-67.0	-65.0	-74.0	-71.0	-82.0	-78.0	21.0	-36.0
